Date,Rainfall (mm),Max Temp (°C),Min Temp (°C),Usage(L),Usage(kWh),Avg Temp (°C)
2019/08/17,2.0,18.6,10.4,244.0,815.0,14.5
2019/08/18,3.3,16.9,9.6,487.0,786.0,13.25
2019/08/19,0.8,17.5,10.0,201.0,709.0,13.75
2019/08/20,2.7,17.3,7.8,204.0,861.0,12.55
2019/08/21,4.5,15.9,9.8,242.0,962.0,12.850000000000001
2019/08/22,0.0,21.4,12.6,274.0,1084.0,17.0
2019/08/23,0.0,18.8,12.0,445.0,1073.0,15.4
2019/08/24,0.0,24.1,13.0,427.0,974.0,18.55
2019/08/25,0.0,22.0,13.3,535.0,824.0,17.65
2019/08/26,0.0,21.1,10.1,255.0,819.0,15.600000000000001
2019/08/27,0.6,17.4,9.7,452.0,956.0,13.549999999999999
2019/08/28,0.3,19.0,9.9,442.0,960.0,14.45
2019/08/29,1.1,18.9,10.3,618.0,921.0,14.6
2019/08/30,9.6,19.0,13.0,341.0,1036.0,16.0
2019/08/31,0.4,16.7,11.2,88.0,966.0,13.95
2019/09/01,0.6,16.2,7.0,439.0,1984.0,11.6
2019/09/02,0.1,16.6,10.4,290.0,2112.0,13.5
2019/09/03,1.8,20.0,11.9,188.0,1993.0,15.95
2019/09/04,1.0,15.7,9.6,235.0,2109.0,12.649999999999999
2019/09/05,0.1,17.6,6.6,119.0,1962.0,12.100000000000001
2019/09/06,0.2,18.1,9.6,46.0,859.0,13.850000000000001
2019/09/07,0.3,16.7,10.3,273.0,1055.0,13.5
2019/09/08,7.0,18.4,7.9,195.0,881.0,13.149999999999999
2019/09/09,0.0,16.5,9.5,226.0,881.0,13.0
2019/09/10,0.4,17.0,7.0,382.0,1830.0,12.0
2019/09/11,0.0,17.4,8.0,329.0,1975.0,12.7
2019/09/12,0.4,18.5,11.6,259.0,1472.0,15.05
2019/09/13,0.0,18.5,7.0,282.0,1783.0,12.75
2019/09/14,0.0,20.4,7.2,92.0,1542.0,13.799999999999999
2019/09/15,0.3,19.1,9.1,25.0,1047.0,14.100000000000001
2019/09/16,0.0,15.9,14.7,13.0,1017.0,15.3
2019/09/17,0.0,18.0,7.4,176.0,1804.0,12.7
2019/09/18,0.0,20.5,7.6,162.0,1781.0,14.05
2019/09/19,0.0,21.8,8.1,150.0,1743.0,14.95
2019/09/20,0.0,19.1,10.9,139.0,1722.0,15.0
2019/09/21,9.0,18.5,11.2,160.0,1516.0,14.85
2019/09/22,0.2,16.0,13.7,243.0,1052.0,14.85
2019/09/23,6.5,18.0,8.1,187.0,1033.0,13.05
2019/09/24,3.6,17.0,11.6,328.0,1864.0,14.3
2019/09/25,2.3,16.6,12.7,358.0,1888.0,14.65
2019/09/26,2.5,14.9,10.6,365.0,1865.0,12.75
2019/09/27,4.6,15.7,10.7,345.0,1800.0,13.2
2019/09/28,24.6,14.1,10.8,272.0,1542.0,12.45
2019/09/29,0.1,16.4,10.4,247.0,1016.0,13.399999999999999
2019/09/30,29.3,14.6,8.0,246.0,1035.0,11.3
2019/10/01,0.2,11.7,10.3,388.0,1969.0,11.0
2019/10/02,0.0,11.7,2.6,470.0,1622.0,7.1499999999999995
2019/10/03,0.5,16.0,3.8,373.0,1534.0,9.9
2019/10/04,0.4,16.0,10.6,161.0,2189.0,13.3
2019/10/05,9.6,15.1,10.3,118.0,1902.0,12.7
2019/10/06,10.2,14.0,8.2,7.0,876.0,11.1
2019/10/07,0.0,16.5,8.1,282.0,1007.0,12.3
2019/10/08,2.2,13.5,9.4,216.0,822.0,11.45
2019/10/09,3.8,13.1,7.3,248.0,1639.0,10.2
2019/10/10,13.2,15.7,7.3,413.0,1881.0,11.5
2019/10/11,0.4,13.1,9.0,315.0,1486.0,11.05
2019/10/12,4.4,15.0,7.1,359.0,2141.0,11.05
2019/10/13,9.5,13.0,7.1,278.0,1165.0,10.05
2019/10/14,15.1,13.0,6.3,267.0,1050.0,9.65
2019/10/15,2.8,13.2,8.9,410.0,1925.0,11.05
2019/10/16,0.2,13.5,4.9,392.0,1910.0,9.2
2019/10/17,7.3,11.6,5.4,365.0,1850.0,8.5
2019/10/18,2.0,11.7,6.9,335.0,1819.0,9.3
2019/10/19,0.5,12.6,5.4,298.0,1798.0,9.0
2019/10/20,0.0,10.7,5.4,244.0,1160.0,8.05
2019/10/21,0.0,11.6,2.2,235.0,1159.0,6.9
2019/10/22,0.0,10.8,3.0,343.0,2073.0,6.9
2019/10/23,2.2,12.2,5.4,381.0,2079.0,8.8
2019/10/24,5.6,12.0,5.8,350.0,1994.0,8.9
2019/10/25,14.9,7.0,3.4,334.0,1905.0,5.2
2019/10/26,0.2,9.1,2.0,282.0,1752.0,5.55
2019/10/27,0.0,9.7,1.1,252.0,1186.0,5.3999999999999995
2019/10/28,0.0,9.6,1.3,241.0,1253.0,5.45
2019/10/29,0.0,11.4,1.5,242.0,1276.0,6.45
2019/10/30,5.4,9.7,7.0,300.0,1820.0,8.35
2019/10/31,6.3,13.2,7.3,288.0,1767.0,10.25
2019/11/01,10.0,14.0,8.3,280.0,2027.0,11.15
2019/11/02,12.7,10.5,5.4,261.0,1538.0,7.95
2019/11/03,1.9,10.7,6.9,29.0,1539.0,8.8
2019/11/04,0.8,9.0,2.3,142.0,2183.0,5.65
2019/11/05,0.6,10.2,2.9,227.0,1819.0,6.55
2019/11/06,6.3,7.4,4.1,121.0,1190.0,5.75
2019/11/07,3.2,6.1,2.1,278.0,1094.0,4.1
2019/11/08,6.1,7.9,0.7,422.0,787.0,4.3
2019/11/09,0.6,8.6,1.0,160.0,1687.0,4.8
2019/11/10,6.8,7.4,1.4,356.0,1787.0,4.4
2019/11/11,1.2,6.7,1.7,241.0,1441.0,4.2
2019/11/12,0.0,7.6,1.4,367.0,2189.0,4.5
2019/11/13,15.4,5.9,0.9,382.0,2260.0,3.4000000000000004
2019/11/14,0.0,5.6,0.5,419.0,2289.0,3.05
2019/11/15,0.0,6.4,-0.2,403.0,2232.0,3.1
2019/11/16,0.3,4.5,-0.2,387.0,2081.0,2.15
2019/11/17,0.0,6.4,0.5,284.0,1508.0,3.45
2019/11/18,2.5,8.9,-0.6,243.0,1364.0,4.15
2019/11/19,0.5,9.1,0.3,367.0,2294.0,4.7
2019/11/20,26.7,9.1,4.4,404.0,2207.0,6.75
2019/11/21,15.2,7.7,6.7,429.0,2287.0,7.2
2019/11/22,15.5,7.1,5.0,354.0,2251.0,6.05
2019/11/23,0.6,8.3,3.7,358.0,1982.0,6.0
2019/11/24,5.1,10.5,5.9,334.0,1300.0,8.2
2019/11/25,8.3,11.3,6.2,250.0,1311.0,8.75
2019/11/26,2.1,10.5,6.9,403.0,2133.0,8.7
2019/11/27,1.6,8.1,5.9,446.0,2118.0,7.0
2019/11/28,0.0,8.6,6.2,374.0,2065.0,7.4
2019/11/29,0.3,7.3,3.3,405.0,2074.0,5.3
2019/11/30,0.4,7.9,2.7,357.0,1951.0,5.300000000000001
2019/12/01,0.0,5.1,1.1,323.0,2061.0,3.0999999999999996
2019/12/02,0.0,4.4,-1.1,317.0,2415.0,1.6500000000000001
2019/12/03,0.0,8.5,-0.4,201.0,2396.0,4.05
2019/12/04,0.6,9.5,3.3,137.0,2029.0,6.4
2019/12/05,0.7,11.5,3.7,335.0,1430.0,7.6
2019/12/06,0.1,10.0,7.2,109.0,1139.0,8.6
2019/12/07,6.2,12.4,4.5,276.0,1024.0,8.45
2019/12/08,2.6,8.5,3.4,186.0,656.0,5.95
2019/12/09,1.3,12.1,3.6,243.0,1803.0,7.85
2019/12/10,4.5,14.0,4.8,306.0,1589.0,9.4
2019/12/11,10.2,9.5,1.4,383.0,2274.0,5.45
2019/12/12,4.2,8.6,0.8,424.0,2272.0,4.7
2019/12/13,3.2,6.1,2.8,436.0,2162.0,4.449999999999999
2019/12/14,2.3,4.3,0.7,430.0,2062.0,2.5
2019/12/15,0.4,5.0,-0.1,394.0,1451.0,2.45
2019/12/16,1.4,5.2,0.1,389.0,1565.0,2.65
2019/12/17,4.1,9.0,-0.4,415.0,1868.0,4.3
